Date,Wind Speed,Wind Direction,City
2007-01-08,11.65904788204616,189.88296767351963,Karachi
2007-01-08,2.7587859948885307,107.32323133528479,Sialkot
2007-01-08,9.546080829393103,998.0281328757803,Lahore
2007-01-08,20.402175491425314,222.52451706642995,Rawalpindi
2007-01-08,7.784195275148386,234.37680545319944,Quetta
2007-01-08,13.614045717290823,217.49527583976408,Gwadar
2007-01-08,26.368039605615877,172.33425927549837,Peshawar
2007-01-08,28.637259853816502,97.60094362562654,Sukkur
2007-01-08,27.058353162697525,287.2726967960054,Faisalabad
2007-01-09,1.9226882030021641,31.816508844941783,Multan
2007-01-09,14.632237253674788,244.13609236099416,Islamabad
2007-01-09,17.928427978056227,196.21949237362662,Gujranwala
2007-01-09,8.464572778738717,235.80136165769164,Karachi
2007-01-09,25.118139853479,63.04513473542749,Sialkot
2007-01-09,3.556569139938496,301.8097082104455,Lahore
2007-01-09,13.352834811040225,275.3910694739437,Rawalpindi
2007-01-09,15.914657308824856,107.02447965563003,Quetta
2007-01-09,24.557071209582137,171.4720583109908,Gwadar
2007-01-09,12.951578728767734,221.62441031674504,Peshawar
2007-01-09,12.725116617402195,354.16158925229684,Sukkur
2007-01-09,23.6121046075824,14.562928221427835,Faisalabad
2007-01-10,26.02222192492567,258.10887171506994,Multan
2007-01-10,7.37456890885409,79.3058155034813,Islamabad
2007-01-10,25.03331112550901,34.77202477789424,Gujranwala
2007-01-10,6.099970929364269,176.14850646793087,Karachi
2007-01-10,15.90634532397375,333.6708755602258,Sialkot
2007-01-10,18.77738300025245,206.3385699012157,Lahore
2007-01-10,24.71395445470505,308.29455630830853,Rawalpindi
2007-01-10,,35.15075881659466,Quetta
2007-01-10,1.2310433734644977,,Gwadar
2007-01-10,12.281631903913981,187.79617062293207,Peshawar
2007-01-10,29.287581661388053,273.6607924924153,Sukkur
2007-01-10,3.1526045217312157,579.6142504309944,Faisalabad
2007-01-11,7.434180580674774,800.4569002861016,Multan
2007-01-11,5.437853625698565,99.07678220589277,Islamabad
2007-01-11,29.616229790967,97.8185971634408,Gujranwala
2007-01-11,4.314940941077828,302.6767470610907,Karachi
2007-01-11,3.2814307235892235,0.3089633511511902,Sialkot
2007-01-11,2.516435182784398,301.22732920083826,Lahore
2007-01-11,3.686398271193625,250.4262019564263,Rawalpindi
2007-01-11,21.240653354269433,315.2984879450858,Quetta
2007-01-11,13.026665961163886,287.47493892307267,Gwadar
2007-01-11,11.71551652776724,,Peshawar
2007-01-11,,148.49899149791906,Sukkur
2007-01-11,4.965841854188949,129.95202686316256,Faisalabad
2007-01-12,25.182815890185893,336.2807995675088,Multan
2007-01-12,1.2538174505357569,20.05670279346552,Islamabad
2007-01-12,9.1119624315667,18.81498684080075,Gujranwala
2007-01-12,28.300786871056424,549.3535311152157,Karachi
2007-01-12,17.98466846056416,28.576666230416873,Sialkot
2007-01-12,7.718324637924988,249.10339315943807,Lahore
2007-01-12,221.6533101034946,946.1718557526406,Rawalpindi
2007-01-12,247.64672277577117,141.43607260729138,Quetta
2007-01-12,,,Gwadar
2007-01-12,22.642827492103457,187.97745953321214,Peshawar
2007-01-12,6.28076753534839,43.32754928984516,Sukkur
2007-01-12,5.000203167647541,348.86709061293277,Faisalabad
2007-01-13,23.794416619629637,301.6686564690342,Multan
2007-01-13,9.968004079495712,181.36407592285892,Islamabad
2007-01-13,7.080315086603894,95.90026703076019,Gujranwala
2007-01-13,152.20117121699684,271.3352326678397,Karachi
2007-01-13,8.230217571006447,23.017417900871656,Sialkot
2007-01-13,15.299047936172729,222.710117595919,Lahore
2007-01-13,10.352944274830932,215.80211329475384,Rawalpindi
2007-01-13,25.209614138295027,0.20415006845911687,Quetta
2007-01-13,0.9701541628496557,70.41687302261816,Gwadar
2007-01-13,20.007404574736356,347.40596032087785,Peshawar
2007-01-13,11.75197329849172,259.96522170592516,Sukkur
2007-01-13,27.058591885182192,345.3433434817633,Faisalabad
2007-01-14,21.24999832051387,317.22595296519665,Multan
2007-01-14,25.181502405519616,56.89158539768481,Islamabad
2007-01-14,2.7474509381453083,76.52923926006504,Gujranwala
2007-01-14,12.32857510087144,144.0196810958804,Karachi
2007-01-14,28.32376473918133,168.0754135516347,Sialkot
2007-01-14,,,Lahore
2007-01-14,28.89192453107131,233.5953689376314,Rawalpindi
2007-01-14,164.08973885103916,235.5567071842378,Quetta
2007-01-14,16.409430120864837,170.89283319824935,Gwadar
2007-01-14,11.76869424004975,65.17519175403596,Peshawar
2007-01-14,25.773987979485277,312.1332101141639,Sukkur
2007-01-14,13.91464244938647,124.02896332001166,Faisalabad
2007-01-15,0.3708821675099905,164.90584787996863,Multan
2007-01-15,17.12653594827145,70.36924479614848,Islamabad
2007-01-15,12.34510438294448,238.76097651002956,Gujranwala
2007-01-15,21.685150281952268,80.83274862228093,Karachi
2007-01-15,4.531379789208146,20.200831405767712,Sialkot
2007-01-15,3.0920889984214286,95.85322534794304,Lahore
2007-01-15,18.779912531566662,347.6993607452279,Rawalpindi
2007-01-15,16.94652117093519,97.90843714050656,Quetta
2007-01-15,14.213934973605717,231.47814975023525,Gwadar
2007-01-15,16.37312673455692,131.71214322288947,Peshawar
2007-01-15,28.55526962994105,68.40587121249573,Sukkur
2007-01-15,12.11040275876085,624.0449343423592,Faisalabad
2007-01-16,19.531523142874843,161.45125797210082,Multan
2007-01-16,9.034490003060588,159.94632281771814,Islamabad
2007-01-16,12.918466298758126,,Gujranwala
2007-01-16,28.226342531223835,,Karachi
2007-01-16,3.8442025440446557,142.09593347815354,Sialkot
2007-01-16,25.473509798674378,138.83645391956517,Lahore
2007-01-16,29.038228331719147,230.76413743414133,Rawalpindi
2007-01-16,14.319756655030163,25.137345202069138,Quetta
2007-01-16,22.789946812560245,21.382875736123847,Gwadar
2007-01-16,12.309295007958925,618.9034968287071,Peshawar
2007-01-16,20.95757067247982,,Sukkur
2007-01-16,9.475434028974567,25.162630930002898,Faisalabad
2007-01-17,271.7301376309184,275.0836153764257,Multan
2007-01-17,5.524547981279534,579.8953828949489,Islamabad
2007-01-17,,309.9436534793642,Gujranwala
2007-01-17,18.658733208297413,220.08243242889955,Karachi
2007-01-17,26.109944423318137,224.27952973308638,Sialkot
2007-01-17,29.752074776110696,261.0499144667443,Lahore
2007-01-17,29.31254233860459,105.3338276570629,Rawalpindi
2007-01-17,12.807203035371694,102.2057109245259,Quetta
2007-01-17,19.375854963197057,124.40340207834238,Gwadar
2007-01-17,0.4613240424614662,100.47075437470762,Peshawar
2007-01-17,14.26863253337266,781.5624462251687,Sukkur
2007-01-17,27.001450918741224,192.38533696025618,Faisalabad
2007-01-18,,288.7327593184841,Multan
2007-01-18,17.188328595337598,179.0410880208494,Islamabad
2007-01-18,16.508973380106085,261.3650256630073,Gujranwala
2007-01-18,5.936936928272791,259.0880283889754,Karachi
2007-01-18,,80.76250368496856,Sialkot
2007-01-18,20.209419939594078,343.75114267740895,Lahore
2007-01-18,0.6107904276130116,,Rawalpindi
2007-01-18,29.53018530133595,552.4274430632847,Quetta
2007-01-18,0.8552244165849909,84.99222649801523,Gwadar
2007-01-18,10.990870042153764,263.2730989945517,Peshawar
2007-01-18,28.44289188931434,218.420660072293,Sukkur
2007-01-18,7.582086053956738,194.06878513733113,Faisalabad
2007-01-19,16.56246160820363,145.90307267851338,Multan
2007-01-19,19.39766685529046,356.9130781720478,Islamabad
2007-01-19,15.892417303790399,22.911142647900668,Gujranwala
2007-01-19,22.585832547355604,262.25066642337225,Karachi
2007-01-19,15.82762460614605,0.7742587748672891,Sialkot
2007-01-19,14.574563326130187,191.8808886020814,Lahore
2007-01-19,2.4690193763770707,185.64454419608919,Rawalpindi
2007-01-19,4.754673291023344,215.19995611291031,Quetta
2007-01-19,19.552771739485888,100.70616525474892,Gwadar
2007-01-19,299.02313670560204,355.09709140050995,Peshawar
2007-01-19,2.610957860192279,181.6774860469388,Sukkur
2007-01-19,19.446741322534372,876.3539345019153,Faisalabad
2007-01-20,23.505795767158787,199.11581201997456,Multan
2007-01-20,10.899870076713333,250.91573450984768,Islamabad
2007-01-20,29.127402334719708,135.57732689611052,Gujranwala
2007-01-20,2.405763415993353,300.21297458705,Karachi
2007-01-20,19.79588348198346,259.0129061830962,Sialkot
2007-01-20,0.7016181902170893,6.643284622509236,Lahore
2007-01-20,1.6225417909949058,156.01548368219989,Rawalpindi
2007-01-20,21.464932283514557,182.04506748987697,Quetta
2007-01-20,29.897135391092682,212.95672117235773,Gwadar
2007-01-20,6.733337220685417,42.689115242233406,Peshawar
2007-01-20,13.209794677214957,883.1632128153874,Sukkur
2007-01-20,142.61607415469962,204.61433175788807,Faisalabad
2007-01-21,0.375412931664747,162.38943889263126,Multan
2007-01-21,298.8001533967661,,Islamabad
2007-01-21,17.988983597995514,267.65090228136995,Gujranwala
2007-01-21,2.8363364947374614,358.64556430931526,Karachi
2007-01-21,25.558814361173162,,Sialkot
2007-01-21,1.4293221615332163,312.2834014258137,Lahore
2007-01-21,16.141625097246706,,Rawalpindi
2007-01-21,3.365030971978368,,Quetta
2007-01-21,25.952742550436042,,Gwadar
2007-01-21,23.87768889470409,136.17906725556801,Peshawar
2007-01-21,27.177234607786886,249.19124377025767,Sukkur
2007-01-21,28.590577830341083,350.98525981594463,Faisalabad
2007-01-22,9.400673844652427,27.711265132854358,Multan
2007-01-22,29.915002890569305,8.36572511377315,Islamabad
2007-01-22,6.098635585882516,308.2361496674776,Gujranwala
2007-01-22,16.191776957973424,252.997416921923,Karachi
2007-01-22,4.312349242399911,344.0411696110939,Sialkot
2007-01-22,20.09941877172725,790.3273427177188,Lahore
2007-01-22,0.39349903793358676,45.51013250818813,Rawalpindi
2007-01-22,10.742823182851433,187.39174598509297,Quetta
2007-01-22,28.584350961096018,623.7415883620306,Gwadar
2007-01-22,27.35359817660762,295.98594263169167,Peshawar
2007-01-22,0.27846863871386796,100.56471331373774,Sukkur
2007-01-22,163.83866325693734,183.76495431074935,Faisalabad
2007-01-23,13.855203028684373,12.45015857094744,Multan
2007-01-23,27.065850254552863,101.61049378668926,Islamabad
2007-01-23,23.962983251541022,567.1235898174891,Gujranwala
2007-01-23,0.9718099192537066,770.1858248463845,Karachi
2007-01-23,16.31021796121422,182.416622273789,Sialkot
2007-01-23,28.076700189003418,21.7377177695932,Lahore
2007-01-23,25.452978070071,,Rawalpindi
2007-01-23,,46.4031921287089,Quetta
2007-01-23,1.2163188521840718,244.406907721074,Gwadar
2007-01-23,15.168817827042568,203.88500915390716,Peshawar
2007-01-23,17.231683680490605,238.02218665622013,Sukkur
2007-01-23,12.636145890635287,353.0630412172336,Faisalabad
2007-01-24,28.410610442665917,83.75036657655373,Multan
2007-01-24,25.512173006382874,24.986483573211373,Islamabad
2007-01-24,29.92560619247258,782.9732867060688,Gujranwala
2007-01-24,12.537808107351566,152.99301888665804,Karachi
2007-01-24,5.307886663887463,236.33842329268725,Sialkot
2007-01-24,29.621432487952024,114.13970072260736,Lahore
2007-01-24,7.907295995808003,568.879158801105,Rawalpindi
2007-01-24,24.940582836174542,321.57739920515945,Quetta
2007-01-24,18.039386827112455,35.40883441784249,Gwadar
2007-01-24,23.608579371823264,42.559812047553635,Peshawar
2007-01-24,14.987834303114232,779.0463763811465,Sukkur
2007-01-24,5.87675717603471,325.96246984216236,Faisalabad
2007-01-25,,733.1075210704264,Multan
2007-01-25,8.999142069764241,123.1114175646545,Islamabad
2007-01-25,7.770401285552747,21.82058570766791,Gujranwala
2007-01-25,10.280521857131514,272.78157410039364,Karachi
2007-01-25,,32.96958787487074,Sialkot
2007-01-25,3.933185992736269,158.2757628369427,Lahore
2007-01-25,9.791114445442341,103.5107324887247,Rawalpindi
2007-01-25,6.973109936375192,142.58154697382346,Quetta
2007-01-25,28.14375675020524,108.3835780800464,Gwadar
2007-01-25,28.282972164980155,51.82443420712084,Peshawar
2007-01-25,7.302540556801929,282.1314198067985,Sukkur
2007-01-25,23.33429675518413,237.42086857655153,Faisalabad
2007-01-26,11.897304438259503,299.2198211635625,Multan
2007-01-26,6.77615794296546,260.2682592969941,Islamabad
2007-01-26,10.912709568204837,348.20578939481,Gujranwala
2007-01-26,0.9633036288857977,,Karachi
2007-01-26,1.5936112193644891,229.85576435272458,Sialkot
2007-01-26,7.648351631995335,6.517450525393,Lahore
2007-01-26,11.597652684347217,299.85078638885636,Rawalpindi
2007-01-26,2.7852112149955897,340.917964799301,Quetta
2007-01-26,226.5704923875179,291.7437804569833,Gwadar
2007-01-26,5.344934151469136,319.0034949980673,Peshawar
2007-01-26,17.3272305926574,231.84952286805898,Sukkur
2007-01-26,222.14852448276326,211.80041937303002,Faisalabad
2007-01-27,27.212347265503933,185.3994449343662,Multan
2007-01-27,12.431674857170659,937.5630858048003,Islamabad
2007-01-27,8.629030625229667,252.20361014563514,Gujranwala
2007-01-27,28.01677969888677,340.75848452970973,Karachi
2007-01-27,239.26396688492233,217.1736564826174,Sialkot
2007-01-27,2.6696517894766805,249.42824316862013,Lahore
2007-01-27,2.7804335835107485,295.18486216122454,Rawalpindi
2007-01-27,10.447294237208633,60.70063700537794,Quetta
2007-01-27,19.970906698671786,78.13978135153775,Gwadar
2007-01-27,15.610510381136077,197.40678281171202,Peshawar
2007-01-27,6.341744510526137,99.95668524792217,Sukkur
2007-01-27,2.7483838163835728,221.93718444371902,Faisalabad
2007-01-28,17.18624260723091,325.61409715783793,Multan
2007-01-28,8.940481282531772,137.00226069672382,Islamabad
2007-01-28,8.52750799874605,353.6257373802444,Gujranwala
2007-01-28,28.31752798641225,67.6757793732417,Karachi
2007-01-28,16.471811155689217,294.30923866907295,Sialkot
2007-01-28,13.160343955617188,816.7025606682632,Lahore
2007-01-28,21.830647128876745,5.95338680303779,Rawalpindi
2007-01-28,13.496382989497942,355.60217814935737,Quetta
2007-01-28,17.60376966133025,271.76920401088097,Gwadar
2007-01-28,16.843083603071793,52.04209216553969,Peshawar
2007-01-28,24.562326516545824,95.91124715414406,Sukkur
2007-01-28,24.508494728441107,355.22292365067125,Faisalabad
2007-01-29,28.56180326150063,242.6476554820105,Multan
2007-01-29,28.932837499597024,236.79406515923225,Islamabad
2007-01-29,5.566982313538355,57.69032617909569,Gujranwala
2007-01-29,11.425897022390654,305.02265185949926,Karachi
2007-01-29,4.352358704294394,252.09036205215816,Sialkot
2007-01-29,22.917779777808835,224.40030492950996,Lahore
2007-01-29,11.934791112654407,791.1346924458423,Rawalpindi
2007-01-29,4.443328154898558,147.2085668011307,Quetta
2007-01-29,1.3817141210477202,336.34651011237247,Gwadar
2007-01-29,22.109257807462587,101.31800114715062,Peshawar
2007-01-29,4.6033949327479675,279.10161315517644,Sukkur
2007-01-29,14.633928744899045,168.53285467382372,Faisalabad
2007-01-30,29.79941898758831,145.64900327726693,Multan
2007-01-30,19.649009609652786,46.463869509761466,Islamabad
2007-01-30,9.001201378280522,237.80702796315396,Gujranwala
2007-01-30,1.1690961873240635,18.01596266415914,Karachi
2007-01-30,5.645625167342865,,Sialkot
2007-01-30,20.093164076644257,354.448988502134,Lahore
2007-01-30,18.24032687210377,187.9774384550121,Rawalpindi
2007-01-30,20.712008319872346,198.7280371408649,Quetta
2007-01-30,1.1206939935522386,60.30707757902928,Gwadar
2007-01-30,27.71002264349407,225.44977180910618,Peshawar
2007-01-30,7.031752227258467,179.1587699876828,Sukkur
2007-01-30,24.64344557346376,356.5135184488859,Faisalabad
2007-01-31,24.532016049458786,207.35932708864038,Multan
2007-01-31,,108.56516025930655,Islamabad
2007-01-31,13.66848065578892,68.15725050381188,Gujranwala
2007-01-31,19.965772881544392,171.3986426470968,Karachi
2007-01-31,20.63193658924271,260.5881674630211,Sialkot
2007-01-31,10.495029949153148,185.10198997749313,Lahore
2007-01-31,20.853842913375086,24.391045495401723,Rawalpindi
2007-01-31,17.15180949482869,268.05563424491737,Quetta
2007-01-31,2.6493016646164183,111.94750157610059,Gwadar
2007-01-31,26.31008389821843,231.6541810606453,Peshawar
2007-01-31,28.148139789131108,130.2939333995044,Sukkur
2007-01-31,7.285147098648529,77.93586358303541,Faisalabad
2007-02-01,17.887999746375492,164.0683638159787,Multan
2007-02-01,4.541289136318744,144.51335930625487,Islamabad
2007-02-01,1.6368439973124216,114.43199386380896,Gujranwala
2007-02-01,11.28333572732412,,Karachi
2007-02-01,14.146777052884914,256.23232143965794,Sialkot
2007-02-01,28.060563910808078,180.41865293448282,Lahore
2007-02-01,11.080611227987973,177.2344414217439,Rawalpindi
2007-02-01,29.326563331906954,220.71370822460918,Quetta
2007-02-01,28.262390551288398,70.08686883364194,Gwadar
2007-02-01,28.848142442744397,76.40562366571086,Peshawar
2007-02-01,23.673077108090165,104.96003691994531,Sukkur
2007-02-01,1.1927901497702553,282.457095245156,Faisalabad
2007-02-02,1.0580978466814939,181.10044763715473,Multan
2007-02-02,28.089409400124392,141.92565052775902,Islamabad
2007-02-02,12.680591948438542,326.15585973629663,Gujranwala
2007-02-02,10.808715067724604,182.47343931665162,Karachi
2007-02-02,22.38699728054698,76.52555002920212,Sialkot
2007-02-02,19.641837344302747,238.1641755636963,Lahore
2007-02-02,3.411330649073465,260.5199275524688,Rawalpindi
2007-02-02,11.882983451971503,132.15881815215707,Quetta
2007-02-02,22.65144590560973,341.47007368799285,Gwadar
2007-02-02,17.662308435539707,332.4422373961769,Peshawar
2007-02-02,12.927626126032747,276.40642465938384,Sukkur
2007-02-02,21.98399470216043,324.6841074123212,Faisalabad
2007-02-03,19.749201335902065,170.71891286247777,Multan
2007-02-03,24.85123532988008,224.55030649804064,Islamabad
2007-02-03,3.879787682667437,55.04820480767562,Gujranwala
2007-02-03,28.663325938983327,175.65702544179447,Karachi
2007-02-03,16.031468342788195,,Sialkot
2007-02-03,2.521661390807207,239.41253032136427,Lahore
2007-02-03,26.02742375638268,230.47422483344414,Rawalpindi
2007-02-03,1.683102997832141,,Quetta
2007-02-03,19.94543643645748,89.92002615435452,Gwadar
2007-02-03,2.9314241933873197,299.57469349657424,Peshawar
2007-02-03,27.915426228704757,97.89760273848398,Sukkur
2007-02-03,19.769394000282006,145.2856510354796,Faisalabad
2007-02-04,,2.361446437529704,Multan
2007-02-04,23.915539114468576,75.88045593034921,Islamabad
2007-02-04,23.609323280407615,19.194359700428727,Gujranwala
2007-02-04,5.499218040794763,935.2960670225309,Karachi
2007-02-04,13.359993219447642,330.28239150510603,Sialkot
2007-02-04,14.860157515272455,186.6365749291959,Lahore
2007-02-04,2.8602174232071995,144.15091623965031,Rawalpindi
2007-02-04,26.820117322765505,131.79129356723428,Quetta
2007-02-04,28.843323588589406,69.71563179739177,Gwadar
2007-02-04,18.95922120492667,298.18970636625426,Peshawar
2007-02-04,29.32542801152284,298.80100465613083,Sukkur
2007-02-04,25.549344372840967,205.16692173555631,Faisalabad
2007-02-05,24.761991992356066,138.87043379800545,Multan
2007-02-05,2.396539696436444,224.09167832389642,Islamabad
2007-02-05,,285.06012885859656,Gujranwala
2007-02-05,27.871265827223493,,Karachi
2007-02-05,15.647786389060302,85.30136072865673,Sialkot
2007-02-05,17.51779450702834,207.5084277798269,Lahore
2007-02-05,9.266910966764778,75.0404192722006,Rawalpindi
2007-02-05,12.38007913870673,184.38063896074567,Quetta
2007-02-05,6.045527295744098,87.39704670873994,Gwadar
2007-02-05,25.604563138780033,153.5944563423576,Peshawar
2007-02-05,13.02065243394798,157.72331579370874,Sukkur
2007-02-05,16.31516168422514,358.89048973871564,Faisalabad
2007-02-06,10.028576394800403,148.0145028485963,Multan
2007-02-06,194.35923581564012,119.96428615766338,Islamabad
2007-02-06,27.761323319124383,166.72410947666,Gujranwala
2007-02-06,24.889059550959434,104.3193714595735,Karachi
2007-02-06,19.760720027453537,20.914658938727385,Sialkot
2007-02-06,28.548326655654115,,Lahore
2007-02-06,0.03906274382737274,13.502641917471504,Rawalpindi
2007-02-06,17.306991014190604,184.79639302892002,Quetta
2007-02-06,13.925004934486235,238.8047584069595,Gwadar
2007-02-06,0.12155150539734039,304.0138697282396,Peshawar
2007-02-06,20.029717846179157,309.96253792814906,Sukkur
2007-02-06,12.690134575483745,62.68353123129721,Faisalabad
2007-02-07,12.276707022175433,316.24055690654944,Multan
2007-02-07,26.623926283224318,177.47775562053673,Islamabad
2007-02-07,2.1586697813550804,41.949273356555985,Gujranwala
2007-02-07,27.94181981222316,132.2417665087836,Karachi
2007-02-07,10.056739372535246,95.20078198879142,Sialkot
2007-02-07,4.492904803190213,278.65735488629593,Lahore
2007-02-07,11.148658312387678,231.53035419252402,Rawalpindi
2007-02-07,17.332001056720692,126.21936583026682,Quetta
2007-02-07,20.928995688713655,45.80994680104263,Gwadar
2007-02-07,21.637149150056473,263.000353274422,Peshawar
2007-02-07,21.354483727120346,325.7222726043272,Sukkur
2007-02-07,23.479297554732483,327.8397366980381,Faisalabad
2007-02-08,12.767149652423907,222.75493263500584,Multan
2007-02-08,19.21676433782951,180.41496514622037,Islamabad
2007-02-08,2.6169973660972454,210.49912057269108,Gujranwala
2007-02-08,25.575505267770676,331.0820457023511,Karachi
2007-02-08,22.713909749027838,263.41247883882386,Sialkot
2007-02-08,24.329939484003418,262.08050428537547,Lahore
2007-02-08,9.135175480039155,182.97708315283774,Rawalpindi
2007-02-08,22.665498131104407,38.26629229035565,Quetta
2007-02-08,8.539948579715897,124.12569172150793,Gwadar
2007-02-08,15.437463304922758,299.30037274291425,Peshawar
2007-02-08,1.2764780448532653,124.86537495971615,Sukkur
2007-02-08,15.123061673674284,309.8387426987349,Faisalabad
2007-02-09,18.321910973656834,81.02630312415486,Multan
2007-02-09,18.76482813090533,236.84310272325183,Islamabad
2007-02-09,1.590299370643723,251.59997764399097,Gujranwala
2007-02-09,17.851721275889453,217.70774830377414,Karachi
2007-02-09,5.2116643456799405,101.86649898510603,Sialkot
2007-02-09,2.931249404952081,231.3050575004412,Lahore
2007-02-09,145.20130684492523,266.5563289194924,Rawalpindi
2007-02-09,1.3564326794484172,185.58297860950515,Quetta
2007-02-09,11.585790006376392,755.0892960488801,Gwadar
2007-02-09,,354.9460840642141,Peshawar
2007-02-09,28.885452119884143,101.28353440766026,Sukkur
2007-02-09,7.540359192777174,206.11149136114014,Faisalabad
2007-02-10,14.404051359738974,265.37944783327754,Multan
2007-02-10,11.102575900739339,649.7203097083209,Islamabad
2007-02-10,12.398382094220947,116.50942080927723,Gujranwala
2007-02-10,0.9455109782430937,99.70348111422824,Karachi
2007-02-10,23.05699976050778,196.14733911394535,Sialkot
2007-02-10,25.09161685353652,283.5198520697786,Lahore
2007-02-10,7.716521066790298,67.34337772264094,Rawalpindi
2007-02-10,18.655991491364684,29.26664403270233,Quetta
2007-02-10,28.188239668883984,98.78667571637197,Gwadar
2007-02-10,23.35959460310898,44.774325813065765,Peshawar
2007-02-10,1.615381937634195,45.013962080043115,Sukkur
2007-02-10,4.9878565422228665,,Faisalabad
2007-02-11,1.9354667056585195,,Multan
2007-02-11,4.901286440619737,318.12746282525796,Islamabad
